,date,NAV,NavperUnit,sellingPrice,redemptionPrice,change,FundName
313,2021-10-29,35107694403.62,11.2406,11.2407,11.2406,0.0001,B-TREASURY : Bualuang Treasury Fund
314,2021-10-28,35275474255.73,11.2405,11.2406,11.2405,0.0,B-TREASURY : Bualuang Treasury Fund
315,2021-10-27,35222781371.51,11.2405,11.2406,11.2405,0.0001,B-TREASURY : Bualuang Treasury Fund
316,2021-10-26,35261340500.81,11.2404,11.2405,11.2404,0.0001,B-TREASURY : Bualuang Treasury Fund
317,2021-10-25,35255881945.13,11.2403,11.2404,11.2403,0.0003,B-TREASURY : Bualuang Treasury Fund
318,2021-10-21,35318508650.84,11.24,11.2401,11.24,0.0001,B-TREASURY : Bualuang Treasury Fund
319,2021-10-20,35323623885.95,11.2399,11.24,11.2399,0.0001,B-TREASURY : Bualuang Treasury Fund
320,2021-10-19,35343559768.32,11.2398,11.2399,11.2398,0.0001,B-TREASURY : Bualuang Treasury Fund
321,2021-10-18,35505221432.83,11.2397,11.2398,11.2397,0.0002,B-TREASURY : Bualuang Treasury Fund
322,2021-10-15,35492905589.73,11.2395,11.2396,11.2395,0.0001,B-TREASURY : Bualuang Treasury Fund
323,2021-10-14,35711876217.1,11.2394,11.2395,11.2394,0.0001,B-TREASURY : Bualuang Treasury Fund
324,2021-10-12,35792502948.0,11.2393,11.2394,11.2393,0.0001,B-TREASURY : Bualuang Treasury Fund
325,2021-10-11,35947370858.74,11.2392,11.2393,11.2392,0.0002,B-TREASURY : Bualuang Treasury Fund
326,2021-10-08,35948880058.93,11.239,11.2391,11.239,0.0001,B-TREASURY : Bualuang Treasury Fund
327,2021-10-07,36008332339.43,11.2389,11.239,11.2389,0.0001,B-TREASURY : Bualuang Treasury Fund
328,2021-10-06,35921818288.64,11.2388,11.2389,11.2388,0.0001,B-TREASURY : Bualuang Treasury Fund
329,2021-10-05,35701044101.92,11.2387,11.2388,11.2387,0.0,B-TREASURY : Bualuang Treasury Fund
330,2021-10-04,35562998176.0,11.2387,11.2388,11.2387,0.0003,B-TREASURY : Bualuang Treasury Fund
331,2021-10-01,35457499210.45,11.2384,11.2385,11.2384,0.0,B-TREASURY : Bualuang Treasury Fund
332,2021-09-30,35407027786.4,11.2384,11.2385,11.2384,0.0001,B-TREASURY : Bualuang Treasury Fund
333,2021-09-29,35330701287.43,11.2383,11.2384,11.2383,0.0001,B-TREASURY : Bualuang Treasury Fund
334,2021-09-28,35315497287.05,11.2382,11.2383,11.2382,0.0,B-TREASURY : Bualuang Treasury Fund
335,2021-09-27,35338652157.52,11.2382,11.2383,11.2382,0.0003,B-TREASURY : Bualuang Treasury Fund
336,2021-09-23,35277430136.11,11.2379,11.238,11.2379,0.0001,B-TREASURY : Bualuang Treasury Fund
337,2021-09-22,35304908278.18,11.2378,11.2379,11.2378,0.0001,B-TREASURY : Bualuang Treasury Fund
338,2021-09-21,35210273593.83,11.2377,11.2378,11.2377,0.0,B-TREASURY : Bualuang Treasury Fund
339,2021-09-20,36078035140.84,11.2377,11.2378,11.2377,0.0003,B-TREASURY : Bualuang Treasury Fund
340,2021-09-17,36177517371.44,11.2374,11.2375,11.2374,0.0,B-TREASURY : Bualuang Treasury Fund
341,2021-09-16,36155329725.27,11.2374,11.2375,11.2374,0.0001,B-TREASURY : Bualuang Treasury Fund
342,2021-09-15,36896036001.93,11.2373,11.2374,11.2373,0.0001,B-TREASURY : Bualuang Treasury Fund
343,2021-09-14,37007504554.29,11.2372,11.2373,11.2372,0.0,B-TREASURY : Bualuang Treasury Fund
344,2021-09-13,37759484564.03,11.2372,11.2373,11.2372,0.0003,B-TREASURY : Bualuang Treasury Fund
345,2021-09-10,37778945918.94,11.2369,11.237,11.2369,0.0,B-TREASURY : Bualuang Treasury Fund
346,2021-09-09,37742923366.37,11.2369,11.237,11.2369,0.0001,B-TREASURY : Bualuang Treasury Fund
347,2021-09-08,37526399134.03,11.2368,11.2369,11.2368,0.0001,B-TREASURY : Bualuang Treasury Fund
348,2021-09-07,37548279154.45,11.2367,11.2368,11.2367,0.0,B-TREASURY : Bualuang Treasury Fund
349,2021-09-06,37549648790.0,11.2367,11.2368,11.2367,0.0002,B-TREASURY : Bualuang Treasury Fund
350,2021-09-03,37605617034.58,11.2365,11.2366,11.2365,0.0001,B-TREASURY : Bualuang Treasury Fund
351,2021-09-02,37497017187.16,11.2364,11.2365,11.2364,0.0001,B-TREASURY : Bualuang Treasury Fund
352,2021-09-01,37430825330.84,11.2363,11.2364,11.2363,0.0001,B-TREASURY : Bualuang Treasury Fund
353,2021-08-31,37321844947.17,11.2362,11.2363,11.2362,0.0,B-TREASURY : Bualuang Treasury Fund
354,2021-08-30,37414535787.08,11.2362,11.2363,11.2362,0.0002,B-TREASURY : Bualuang Treasury Fund
355,2021-08-27,37258867694.33,11.236,11.2361,11.236,0.0001,B-TREASURY : Bualuang Treasury Fund
356,2021-08-26,37213135091.54,11.2359,11.236,11.2359,0.0,B-TREASURY : Bualuang Treasury Fund
357,2021-08-25,37093354887.73,11.2359,11.236,11.2359,0.0001,B-TREASURY : Bualuang Treasury Fund
358,2021-08-24,37074145039.85,11.2358,11.2359,11.2358,0.0001,B-TREASURY : Bualuang Treasury Fund
359,2021-08-23,37070030233.7,11.2357,11.2358,11.2357,0.0002,B-TREASURY : Bualuang Treasury Fund
360,2021-08-20,37720141650.36,11.2355,11.2356,11.2355,0.0001,B-TREASURY : Bualuang Treasury Fund
361,2021-08-19,37872945280.69,11.2354,11.2355,11.2354,0.0,B-TREASURY : Bualuang Treasury Fund
362,2021-08-18,37370488864.33,11.2354,11.2355,11.2354,0.0001,B-TREASURY : Bualuang Treasury Fund
363,2021-08-17,37450100449.02,11.2353,11.2354,11.2353,0.0001,B-TREASURY : Bualuang Treasury Fund
364,2021-08-16,37379422991.65,11.2352,11.2353,11.2352,0.0002,B-TREASURY : Bualuang Treasury Fund
365,2021-08-13,37281354733.5,11.235,11.2351,11.235,0.0001,B-TREASURY : Bualuang Treasury Fund
366,2021-08-11,37121730920.08,11.2349,11.235,11.2349,0.0001,B-TREASURY : Bualuang Treasury Fund
367,2021-08-10,37024988739.14,11.2348,11.2349,11.2348,0.0,B-TREASURY : Bualuang Treasury Fund
368,2021-08-09,37265525787.2,11.2348,11.2349,11.2348,0.0003,B-TREASURY : Bualuang Treasury Fund
369,2021-08-06,36828118600.8,11.2345,11.2346,11.2345,0.0,B-TREASURY : Bualuang Treasury Fund
370,2021-08-05,36864149970.39,11.2345,11.2346,11.2345,0.0,B-TREASURY : Bualuang Treasury Fund
371,2021-08-04,36717657338.59,11.2345,11.2346,11.2345,0.0001,B-TREASURY : Bualuang Treasury Fund
372,2021-08-03,36797937961.94,11.2344,11.2345,11.2344,0.0001,B-TREASURY : Bualuang Treasury Fund
373,2021-08-02,36299025700.38,11.2343,11.2344,11.2343,0.0003,B-TREASURY : Bualuang Treasury Fund
374,2021-07-30,36255029540.74,11.234,11.2341,11.234,0.0,B-TREASURY : Bualuang Treasury Fund
375,2021-07-29,36275624728.08,11.234,11.2341,11.234,0.0001,B-TREASURY : Bualuang Treasury Fund
376,2021-07-27,36442677661.65,11.2339,11.234,11.2339,0.0003,B-TREASURY : Bualuang Treasury Fund
377,2021-07-23,36439108970.73,11.2336,11.2337,11.2336,0.0,B-TREASURY : Bualuang Treasury Fund
378,2021-07-22,36439632356.41,11.2336,11.2337,11.2336,0.0002,B-TREASURY : Bualuang Treasury Fund
379,2021-07-21,36435211721.59,11.2334,11.2335,11.2334,0.0,B-TREASURY : Bualuang Treasury Fund
380,2021-07-20,36393022943.54,11.2334,11.2335,11.2334,0.0001,B-TREASURY : Bualuang Treasury Fund
381,2021-07-19,36445890542.4,11.2333,11.2334,11.2333,0.0002,B-TREASURY : Bualuang Treasury Fund
382,2021-07-16,36285498255.71,11.2331,11.2332,11.2331,0.0,B-TREASURY : Bualuang Treasury Fund
383,2021-07-15,36348331806.41,11.2331,11.2332,11.2331,0.0001,B-TREASURY : Bualuang Treasury Fund
384,2021-07-14,37222645625.99,11.233,11.2331,11.233,0.0,B-TREASURY : Bualuang Treasury Fund
385,2021-07-13,37126556890.91,11.233,11.2331,11.233,0.0,B-TREASURY : Bualuang Treasury Fund
386,2021-07-12,37199730292.88,11.233,11.2331,11.233,0.0002,B-TREASURY : Bualuang Treasury Fund
387,2021-07-09,37313456243.11,11.2328,11.2329,11.2328,0.0001,B-TREASURY : Bualuang Treasury Fund
388,2021-07-08,37606369538.5,11.2327,11.2328,11.2327,0.0001,B-TREASURY : Bualuang Treasury Fund
389,2021-07-07,37883066378.54,11.2326,11.2327,11.2326,0.0001,B-TREASURY : Bualuang Treasury Fund
390,2021-07-06,37318754299.21,11.2325,11.2326,11.2325,0.0,B-TREASURY : Bualuang Treasury Fund
391,2021-07-05,37305825409.25,11.2325,11.2326,11.2325,0.0002,B-TREASURY : Bualuang Treasury Fund
392,2021-07-02,37332664778.48,11.2323,11.2324,11.2323,0.0,B-TREASURY : Bualuang Treasury Fund
393,2021-07-01,37045065006.09,11.2323,11.2324,11.2323,0.0001,B-TREASURY : Bualuang Treasury Fund
394,2021-06-30,36964410539.52,11.2322,11.2323,11.2322,0.0,B-TREASURY : Bualuang Treasury Fund
395,2021-06-29,37496489782.3,11.2322,11.2323,11.2322,0.0001,B-TREASURY : Bualuang Treasury Fund
396,2021-06-28,37614610127.59,11.2321,11.2322,11.2321,0.0002,B-TREASURY : Bualuang Treasury Fund
397,2021-06-25,37560508111.36,11.2319,11.232,11.2319,0.0,B-TREASURY : Bualuang Treasury Fund
398,2021-06-24,37563864704.07,11.2319,11.232,11.2319,0.0001,B-TREASURY : Bualuang Treasury Fund
399,2021-06-23,37091690261.47,11.2318,11.2319,11.2318,0.0,B-TREASURY : Bualuang Treasury Fund
400,2021-06-22,37175108643.44,11.2318,11.2319,11.2318,0.0001,B-TREASURY : Bualuang Treasury Fund
401,2021-06-21,37166684364.94,11.2317,11.2318,11.2317,0.0002,B-TREASURY : Bualuang Treasury Fund
402,2021-06-18,37111308192.54,11.2315,11.2316,11.2315,0.0,B-TREASURY : Bualuang Treasury Fund
403,2021-06-17,37096331546.52,11.2315,11.2316,11.2315,0.0001,B-TREASURY : Bualuang Treasury Fund
404,2021-06-16,37107900344.32,11.2314,11.2315,11.2314,0.0001,B-TREASURY : Bualuang Treasury Fund
405,2021-06-15,37086163748.88,11.2313,11.2314,11.2313,0.0,B-TREASURY : Bualuang Treasury Fund
406,2021-06-14,37225960738.39,11.2313,11.2314,11.2313,0.0002,B-TREASURY : Bualuang Treasury Fund
407,2021-06-11,37003368695.71,11.2311,11.2312,11.2311,0.0,B-TREASURY : Bualuang Treasury Fund
408,2021-06-10,36992447178.66,11.2311,11.2312,11.2311,0.0001,B-TREASURY : Bualuang Treasury Fund
409,2021-06-09,37207620577.42,11.231,11.2311,11.231,0.0002,B-TREASURY : Bualuang Treasury Fund
410,2021-06-08,37242536758.16,11.2308,11.2309,11.2308,0.0,B-TREASURY : Bualuang Treasury Fund
411,2021-06-07,37300096765.73,11.2308,11.2309,11.2308,0.0001,B-TREASURY : Bualuang Treasury Fund
412,2021-06-04,37296455923.94,11.2307,11.2308,11.2307,0.0001,B-TREASURY : Bualuang Treasury Fund
413,2021-06-02,37369893650.85,11.2306,11.2307,11.2306,0.0001,B-TREASURY : Bualuang Treasury Fund
414,2021-06-01,37277795571.29,11.2305,11.2306,11.2305,0.0,B-TREASURY : Bualuang Treasury Fund
415,2021-05-31,37099034657.15,11.2305,11.2306,11.2305,0.0002,B-TREASURY : Bualuang Treasury Fund
416,2021-05-28,36413817886.34,11.2303,11.2304,11.2303,0.0001,B-TREASURY : Bualuang Treasury Fund
417,2021-05-27,36351003035.14,11.2302,11.2303,11.2302,0.0001,B-TREASURY : Bualuang Treasury Fund
418,2021-05-25,36172689438.15,11.2301,11.2302,11.2301,0.0001,B-TREASURY : Bualuang Treasury Fund
419,2021-05-24,36414962818.42,11.23,11.2301,11.23,0.0001,B-TREASURY : Bualuang Treasury Fund
420,2021-05-21,36977498492.17,11.2299,11.23,11.2299,0.0001,B-TREASURY : Bualuang Treasury Fund
421,2021-05-20,36243507992.4,11.2298,11.2299,11.2298,0.0,B-TREASURY : Bualuang Treasury Fund
422,2021-05-19,36203873751.46,11.2298,11.2299,11.2298,0.0001,B-TREASURY : Bualuang Treasury Fund
423,2021-05-18,36069203753.99,11.2297,11.2298,11.2297,0.0001,B-TREASURY : Bualuang Treasury Fund
424,2021-05-17,36204078754.64,11.2296,11.2297,11.2296,0.0001,B-TREASURY : Bualuang Treasury Fund
425,2021-05-14,36186296228.53,11.2295,11.2296,11.2295,0.0001,B-TREASURY : Bualuang Treasury Fund
426,2021-05-13,36038655940.65,11.2294,11.2295,11.2294,0.0001,B-TREASURY : Bualuang Treasury Fund
427,2021-05-12,36027369799.03,11.2293,11.2294,11.2293,0.0,B-TREASURY : Bualuang Treasury Fund
428,2021-05-11,36038182167.13,11.2293,11.2294,11.2293,0.0001,B-TREASURY : Bualuang Treasury Fund
429,2021-05-10,36328228394.69,11.2292,11.2293,11.2292,0.0002,B-TREASURY : Bualuang Treasury Fund
430,2021-05-07,36469195868.73,11.229,11.2291,11.229,0.0001,B-TREASURY : Bualuang Treasury Fund
431,2021-05-06,36835004919.28,11.2289,11.229,11.2289,0.0,B-TREASURY : Bualuang Treasury Fund
432,2021-05-05,37170110804.2,11.2289,11.229,11.2289,0.0003,B-TREASURY : Bualuang Treasury Fund
433,2021-04-30,37101971802.02,11.2286,11.2287,11.2286,0.0001,B-TREASURY : Bualuang Treasury Fund
434,2021-04-29,37051907770.55,11.2285,11.2286,11.2285,0.0001,B-TREASURY : Bualuang Treasury Fund
435,2021-04-28,37124969635.26,11.2284,11.2285,11.2284,0.0,B-TREASURY : Bualuang Treasury Fund
436,2021-04-27,37300740300.19,11.2284,11.2285,11.2284,0.0001,B-TREASURY : Bualuang Treasury Fund
437,2021-04-26,37747083161.97,11.2283,11.2284,11.2283,0.0001,B-TREASURY : Bualuang Treasury Fund
438,2021-04-23,38124605516.51,11.2282,11.2283,11.2282,0.0,B-TREASURY : Bualuang Treasury Fund
439,2021-04-22,38172754289.34,11.2282,11.2283,11.2282,0.0002,B-TREASURY : Bualuang Treasury Fund
440,2021-04-21,39016663220.23,11.228,11.2281,11.228,-0.0001,B-TREASURY : Bualuang Treasury Fund
441,2021-04-20,38731229792.89,11.2281,11.2282,11.2281,0.0002,B-TREASURY : Bualuang Treasury Fund
442,2021-04-19,38837112136.29,11.2279,11.228,11.2279,0.0002,B-TREASURY : Bualuang Treasury Fund
443,2021-04-16,38476507196.64,11.2277,11.2278,11.2277,0.0002,B-TREASURY : Bualuang Treasury Fund
444,2021-04-12,38406409038.67,11.2275,11.2276,11.2275,0.0002,B-TREASURY : Bualuang Treasury Fund
445,2021-04-09,38438744775.8,11.2273,11.2274,11.2273,0.0,B-TREASURY : Bualuang Treasury Fund
446,2021-04-08,38379128570.79,11.2273,11.2274,11.2273,0.0001,B-TREASURY : Bualuang Treasury Fund
447,2021-04-07,38477283892.94,11.2272,11.2273,11.2272,0.0001,B-TREASURY : Bualuang Treasury Fund
448,2021-04-05,38506527489.72,11.2271,11.2272,11.2271,0.0002,B-TREASURY : Bualuang Treasury Fund
449,2021-04-02,38459644707.72,11.2269,11.227,11.2269,0.0001,B-TREASURY : Bualuang Treasury Fund
450,2021-04-01,38386386900.25,11.2268,11.2269,11.2268,0.0,B-TREASURY : Bualuang Treasury Fund
451,2021-03-31,37756070573.07,11.2268,11.2269,11.2268,0.0001,B-TREASURY : Bualuang Treasury Fund
452,2021-03-30,37784672552.53,11.2267,11.2268,11.2267,0.0001,B-TREASURY : Bualuang Treasury Fund
453,2021-03-29,38100311320.71,11.2266,11.2267,11.2266,0.0001,B-TREASURY : Bualuang Treasury Fund
454,2021-03-26,37912316972.18,11.2265,11.2266,11.2265,0.0001,B-TREASURY : Bualuang Treasury Fund
455,2021-03-25,37945404453.16,11.2264,11.2265,11.2264,0.0001,B-TREASURY : Bualuang Treasury Fund
456,2021-03-24,37844707416.22,11.2263,11.2264,11.2263,0.0,B-TREASURY : Bualuang Treasury Fund
457,2021-03-23,37788048163.47,11.2263,11.2264,11.2263,0.0001,B-TREASURY : Bualuang Treasury Fund
458,2021-03-22,37983441131.39,11.2262,11.2263,11.2262,0.0002,B-TREASURY : Bualuang Treasury Fund
459,2021-03-19,38118596098.06,11.226,11.2261,11.226,0.0001,B-TREASURY : Bualuang Treasury Fund
460,2021-03-18,37887769282.57,11.2259,11.226,11.2259,0.0,B-TREASURY : Bualuang Treasury Fund
461,2021-03-17,37924414580.69,11.2259,11.226,11.2259,0.0001,B-TREASURY : Bualuang Treasury Fund
462,2021-03-16,38199071559.65,11.2258,11.2259,11.2258,0.0001,B-TREASURY : Bualuang Treasury Fund
463,2021-03-15,38136235025.93,11.2257,11.2258,11.2257,0.0002,B-TREASURY : Bualuang Treasury Fund
464,2021-03-12,38065279530.88,11.2255,11.2256,11.2255,0.0,B-TREASURY : Bualuang Treasury Fund
465,2021-03-11,38083696333.94,11.2255,11.2256,11.2255,0.0001,B-TREASURY : Bualuang Treasury Fund
466,2021-03-10,37866819155.69,11.2254,11.2255,11.2254,0.0,B-TREASURY : Bualuang Treasury Fund
467,2021-03-09,37621409805.0,11.2254,11.2255,11.2254,0.0001,B-TREASURY : Bualuang Treasury Fund
468,2021-03-08,37444751971.61,11.2253,11.2254,11.2253,0.0002,B-TREASURY : Bualuang Treasury Fund
469,2021-03-05,37432408386.97,11.2251,11.2252,11.2251,0.0001,B-TREASURY : Bualuang Treasury Fund
470,2021-03-04,37084920221.82,11.225,11.2251,11.225,0.0001,B-TREASURY : Bualuang Treasury Fund
471,2021-03-03,37010663779.39,11.2249,11.225,11.2249,0.0,B-TREASURY : Bualuang Treasury Fund
472,2021-03-02,37012826116.53,11.2249,11.225,11.2249,0.0,B-TREASURY : Bualuang Treasury Fund
473,2021-03-01,36962627343.05,11.2249,11.225,11.2249,0.0003,B-TREASURY : Bualuang Treasury Fund
474,2021-02-25,36542304907.08,11.2246,11.2247,11.2246,0.0,B-TREASURY : Bualuang Treasury Fund
475,2021-02-24,36666260079.76,11.2246,11.2247,11.2246,0.0,B-TREASURY : Bualuang Treasury Fund
476,2021-02-23,36556545315.2,11.2246,11.2247,11.2246,0.0001,B-TREASURY : Bualuang Treasury Fund
477,2021-02-22,36774305774.98,11.2245,11.2246,11.2245,0.0,B-TREASURY : Bualuang Treasury Fund
478,2021-02-19,36933048087.49,11.2245,11.2246,11.2245,0.0,B-TREASURY : Bualuang Treasury Fund
479,2021-02-18,37516398196.02,11.2245,11.2246,11.2245,0.0,B-TREASURY : Bualuang Treasury Fund
480,2021-02-17,37833183048.01,11.2245,11.2246,11.2245,0.0001,B-TREASURY : Bualuang Treasury Fund
481,2021-02-16,37887071232.08,11.2244,11.2245,11.2244,0.0,B-TREASURY : Bualuang Treasury Fund
482,2021-02-15,38111788388.78,11.2244,11.2245,11.2244,0.0002,B-TREASURY : Bualuang Treasury Fund
483,2021-02-11,38094592735.2,11.2242,11.2243,11.2242,0.0001,B-TREASURY : Bualuang Treasury Fund
484,2021-02-10,38032942060.02,11.2241,11.2242,11.2241,0.0,B-TREASURY : Bualuang Treasury Fund
485,2021-02-09,38270489404.48,11.2241,11.2242,11.2241,0.0,B-TREASURY : Bualuang Treasury Fund
486,2021-02-08,38683370338.63,11.2241,11.2242,11.2241,0.0002,B-TREASURY : Bualuang Treasury Fund
487,2021-02-05,38553936213.98,11.2239,11.224,11.2239,0.0,B-TREASURY : Bualuang Treasury Fund
488,2021-02-04,38502853930.73,11.2239,11.224,11.2239,0.0002,B-TREASURY : Bualuang Treasury Fund
489,2021-02-03,38698164893.63,11.2237,11.2238,11.2237,0.0,B-TREASURY : Bualuang Treasury Fund
490,2021-02-02,38542210635.64,11.2237,11.2238,11.2237,0.0,B-TREASURY : Bualuang Treasury Fund
491,2021-02-01,38524022093.01,11.2237,11.2238,11.2237,0.0002,B-TREASURY : Bualuang Treasury Fund
492,2021-01-29,38488052059.96,11.2235,11.2236,11.2235,0.0,B-TREASURY : Bualuang Treasury Fund
493,2021-01-28,38672070827.33,11.2235,11.2236,11.2235,0.0001,B-TREASURY : Bualuang Treasury Fund
494,2021-01-27,38545997921.04,11.2234,11.2235,11.2234,0.0001,B-TREASURY : Bualuang Treasury Fund
495,2021-01-26,38485495679.94,11.2233,11.2234,11.2233,0.0,B-TREASURY : Bualuang Treasury Fund
496,2021-01-25,38720691401.62,11.2233,11.2234,11.2233,0.0002,B-TREASURY : Bualuang Treasury Fund
497,2021-01-22,38886319910.4,11.2231,11.2232,11.2231,0.0001,B-TREASURY : Bualuang Treasury Fund
498,2021-01-21,39030175939.18,11.223,11.2231,11.223,0.0,B-TREASURY : Bualuang Treasury Fund
499,2021-01-20,39136420591.19,11.223,11.2231,11.223,0.0001,B-TREASURY : Bualuang Treasury Fund
500,2021-01-19,39254052704.12,11.2229,11.223,11.2229,0.0,B-TREASURY : Bualuang Treasury Fund
501,2021-01-18,39841787569.91,11.2229,11.223,11.2229,0.0002,B-TREASURY : Bualuang Treasury Fund
502,2021-01-15,39730764114.03,11.2227,11.2228,11.2227,0.0001,B-TREASURY : Bualuang Treasury Fund
503,2021-01-14,39418607823.48,11.2226,11.2227,11.2226,0.0,B-TREASURY : Bualuang Treasury Fund
504,2021-01-13,39459534261.66,11.2226,11.2227,11.2226,0.0,B-TREASURY : Bualuang Treasury Fund
505,2021-01-12,40040533292.34,11.2226,11.2227,11.2226,0.0001,B-TREASURY : Bualuang Treasury Fund
506,2021-01-11,40725662997.42,11.2225,11.2226,11.2225,0.0002,B-TREASURY : Bualuang Treasury Fund
507,2021-01-08,40952361241.81,11.2223,11.2224,11.2223,0.0,B-TREASURY : Bualuang Treasury Fund
508,2021-01-07,41368501139.33,11.2223,11.2224,11.2223,0.0,B-TREASURY : Bualuang Treasury Fund
509,2021-01-06,41095678172.07,11.2223,11.2224,11.2223,0.0001,B-TREASURY : Bualuang Treasury Fund
510,2021-01-05,41191554723.74,11.2222,11.2223,11.2222,0.0,B-TREASURY : Bualuang Treasury Fund
511,2021-01-04,40968135688.04,11.2222,11.2223,11.2222,0.0005,B-TREASURY : Bualuang Treasury Fund
512,2020-12-30,40644523552.48,11.2217,11.2218,11.2217,-0.0001,B-TREASURY : Bualuang Treasury Fund
513,2020-12-29,39990635175.54,11.2218,11.2219,11.2218,0.0002,B-TREASURY : Bualuang Treasury Fund
514,2020-12-28,40127850646.47,11.2216,11.2217,11.2216,0.0004,B-TREASURY : Bualuang Treasury Fund
515,2020-12-25,40061104736.88,11.2212,11.2213,11.2212,0.0001,B-TREASURY : Bualuang Treasury Fund
516,2020-12-24,38617416419.02,11.2211,11.2212,11.2211,0.0001,B-TREASURY : Bualuang Treasury Fund
517,2020-12-23,38530467425.44,11.221,11.2211,11.221,0.0,B-TREASURY : Bualuang Treasury Fund
518,2020-12-22,38889457228.05,11.221,11.2211,11.221,0.0002,B-TREASURY : Bualuang Treasury Fund
519,2020-12-21,38957281738.02,11.2208,11.2209,11.2208,-0.0001,B-TREASURY : Bualuang Treasury Fund
520,2020-12-18,38498894282.83,11.2209,11.221,11.2209,0.0001,B-TREASURY : Bualuang Treasury Fund
521,2020-12-17,38484416588.14,11.2208,11.2209,11.2208,0.0002,B-TREASURY : Bualuang Treasury Fund
522,2020-12-16,38641650601.51,11.2206,11.2207,11.2206,0.0001,B-TREASURY : Bualuang Treasury Fund
523,2020-12-15,37890655533.37,11.2205,11.2206,11.2205,0.0002,B-TREASURY : Bualuang Treasury Fund
524,2020-12-14,38584052120.2,11.2203,11.2204,11.2203,0.0006,B-TREASURY : Bualuang Treasury Fund
525,2020-12-09,38193160842.03,11.2197,11.2198,11.2197,0.0002,B-TREASURY : Bualuang Treasury Fund
526,2020-12-08,38482821809.43,11.2195,11.2196,11.2195,0.0003,B-TREASURY : Bualuang Treasury Fund
527,2020-12-04,38500104738.88,11.2192,11.2193,11.2192,0.0001,B-TREASURY : Bualuang Treasury Fund
528,2020-12-03,38587420380.98,11.2191,11.2192,11.2191,0.0002,B-TREASURY : Bualuang Treasury Fund
529,2020-12-02,38399249861.32,11.2189,11.219,11.2189,0.0001,B-TREASURY : Bualuang Treasury Fund
530,2020-12-01,38316346535.77,11.2188,11.2189,11.2188,0.0001,B-TREASURY : Bualuang Treasury Fund
531,2020-11-30,38281286829.88,11.2187,11.2188,11.2187,0.0003,B-TREASURY : Bualuang Treasury Fund
532,2020-11-27,38307529806.45,11.2184,11.2185,11.2184,0.0001,B-TREASURY : Bualuang Treasury Fund
533,2020-11-26,38325800446.77,11.2183,11.2184,11.2183,0.0001,B-TREASURY : Bualuang Treasury Fund
534,2020-11-25,38565261881.37,11.2182,11.2183,11.2182,0.0001,B-TREASURY : Bualuang Treasury Fund
535,2020-11-24,38670680616.17,11.2181,11.2182,11.2181,0.0002,B-TREASURY : Bualuang Treasury Fund
536,2020-11-23,38670830886.13,11.2179,11.218,11.2179,0.0003,B-TREASURY : Bualuang Treasury Fund
537,2020-11-20,38436145510.7,11.2176,11.2177,11.2176,0.0001,B-TREASURY : Bualuang Treasury Fund
538,2020-11-19,38364035328.52,11.2175,11.2176,11.2175,0.0001,B-TREASURY : Bualuang Treasury Fund
539,2020-11-18,38400717072.99,11.2174,11.2175,11.2174,0.0001,B-TREASURY : Bualuang Treasury Fund
540,2020-11-17,38356490185.44,11.2173,11.2174,11.2173,0.0001,B-TREASURY : Bualuang Treasury Fund
541,2020-11-16,38565988975.45,11.2172,11.2173,11.2172,0.0003,B-TREASURY : Bualuang Treasury Fund
542,2020-11-13,38515698692.47,11.2169,11.217,11.2169,0.0001,B-TREASURY : Bualuang Treasury Fund
543,2020-11-12,38535713492.58,11.2168,11.2169,11.2168,0.0001,B-TREASURY : Bualuang Treasury Fund
544,2020-11-11,38590394529.28,11.2167,11.2168,11.2167,0.0001,B-TREASURY : Bualuang Treasury Fund
545,2020-11-10,38493064923.77,11.2166,11.2167,11.2166,0.0002,B-TREASURY : Bualuang Treasury Fund
546,2020-11-09,39032552312.85,11.2164,11.2165,11.2164,0.0003,B-TREASURY : Bualuang Treasury Fund
547,2020-11-06,39116517212.3,11.2161,11.2162,11.2161,0.0,B-TREASURY : Bualuang Treasury Fund
548,2020-11-05,39332169920.83,11.2161,11.2162,11.2161,0.0002,B-TREASURY : Bualuang Treasury Fund
549,2020-11-04,40130286033.78,11.2159,11.216,11.2159,0.0001,B-TREASURY : Bualuang Treasury Fund
550,2020-11-03,40350950251.35,11.2158,11.2159,11.2158,0.0,B-TREASURY : Bualuang Treasury Fund
551,2020-11-02,40766667471.59,11.2158,11.2159,11.2158,0.0003,B-TREASURY : Bualuang Treasury Fund
552,2020-10-30,40842991161.24,11.2155,11.2156,11.2155,0.0002,B-TREASURY : Bualuang Treasury Fund
553,2020-10-29,40984942525.36,11.2153,11.2154,11.2153,0.0001,B-TREASURY : Bualuang Treasury Fund
554,2020-10-28,41034875236.38,11.2152,11.2153,11.2152,0.0001,B-TREASURY : Bualuang Treasury Fund
555,2020-10-27,41071612444.55,11.2151,11.2152,11.2151,0.0001,B-TREASURY : Bualuang Treasury Fund
556,2020-10-26,40816377806.07,11.215,11.2151,11.215,0.0003,B-TREASURY : Bualuang Treasury Fund
557,2020-10-22,40743270588.07,11.2147,11.2148,11.2147,0.0001,B-TREASURY : Bualuang Treasury Fund
558,2020-10-21,40119084507.23,11.2146,11.2147,11.2146,0.0002,B-TREASURY : Bualuang Treasury Fund
559,2020-10-20,40153786086.96,11.2144,11.2145,11.2144,0.0001,B-TREASURY : Bualuang Treasury Fund
